ODS,Indicador,Descripción del Indicador,Abreviatura,UnidadMedida,Fuente,Invertir,Instrumental,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Meta2030,Mínimo,Máximo,IDIndicador,MetaODS
5,"Porcentaje de mujeres, alguna vez unidas, que han experimentado alguna violencia física por parte del esposo o compañero","Mide el porcentaje de mujeres de 13 a 49 años, alguna vez unidas, que han experimentado alguna violencia física por parte del esposo o compañero, respecto al total de encuestadas.",viole_parej,Porcentaje,Profamilia - Encuesta Nacional de Demografía y Salud (ENDS),1,1,0.2780000000000001,0.34012312239057785,0.4029387132423352,0.46192848590220414,0.5124566630324079,0.55,0.570730930411445,0.5773134624549616,0.5731008526945924,0.5615460051400216,0.546,0.5295018098860993,0.5126118147155942,0.4955971792466407,0.4786611031158614,0.4620000000000001,0.44578995554157075,0.430047131237119,0.4147685793661857,0.39994700891315205,0.38557470821062445,0.5599999999999999,0.1,0.5,5.2.3.P,5.2
5,"Porcentaje de mujeres, alguna vez unidas, que reportaron violencia psicológica por parte de su pareja","Mide el porcentaje de mujeres de 13 a 49 años que han experimentado violencia psicológica por parte de su esposo o compañero, respecto al total de encuestadas.",psico_parej,Porcentaje,Profamilia - Encuesta Nacional de Demografía y Salud (ENDS),1,1,0.1906666666666665,0.18888027984384692,0.18888053317834164,0.18888078646547513,0.18888103970547832,0.1764444444444443,0.18888154604479013,0.1888817991428411,0.18888205219123577,0.18888230518851046,0.1835555555555554,0.18888281102346838,0.18888306385742482,0.18888331663269753,0.18888356934709805,0.2048888888888888,0.1888840745845144,0.1888843271052565,0.1888845795606322,0.18888483195054206,0.18888508427512818,0.4555555555555556,0.25,0.7,5.2.5.P,5.2
5,Tasa de homicidio de mujeres,"Mide el número de homicidios de mujeres ocurridos en Colombia al año, por cada 100.000 habitantes de sexo femenino.",homi_muje,Tasa por cada 100.000 mujeres,"MinDefensa - Sistema de Información Estadística, Delicuencial, Contravencional y Operativa (SIEDCO)",1,1,0.005761115779215231,0.08324606301679083,0.17054387298230367,0.2566666666666667,0.3841666666666666,0.4441666666666666,0.515,0.4974999999999999,0.5491666666666666,0.5558333333333333,0.5716666666666667,0.535,0.5258333333333333,0.5891666666666667,0.6125,0.65,0.6661615969666667,0.6570028999916666,0.6576142679833333,0.6583333333333334,0.7000000000000001,0.775,1.4,11.0,5.2.6.C,5.2
5,Porcentaje de mujeres entre 20 y 24 años que estaban casadas o mantenían una unión estable antes de cumplir los 18 años,"Mide el porcentaje de mujeres entre los 20 y 24 años que estaban casadas o mantenían una unión estable antes de cumplir los 18 años, respecto al total de encuestadas.",casad_men18,Porcentaje,Profamilia - Encuesta Nacional de Demografía y Salud (ENDS),1,1,0.3432,0.38943918630501884,0.38943923650032275,0.38943928657936056,0.3894393365415709,0.4391999999999999,0.38943943611317877,0.38943948572205045,0.38943953521297914,0.38943958458600747,0.3752000000000001,0.3894396829785052,0.38943973199786797,0.38943978089913145,0.3894398296821535,0.4008000000000001,0.3894399268929689,0.38943997532062724,0.38944002362977415,0.38944007182043805,0.3894401198925621,0.4936,0.05,0.3,5.3.1.P,5.3
5,Porcentaje de mujeres candidatas del total de personas candidatizadas,"Mide el porcentaje de mujeres que se presentan como candidatas a cargos de elección popular (alcaldías, gobernaciones, asambleas departamentales, consejos municipales/distritales), respecto al total de personas que se candidatizan en cada elección.",muje_candi,Porcentaje,Registraduría Nacional del Estado Civil,0,0,0.11025610916464013,0.13436203624706922,0.15986479202884984,0.1849808966415296,0.21530980564684388,0.2453371137100877,0.27693146208643515,0.250754354715584,0.3446516311285128,0.37921815911657397,0.41223013807098585,0.5171704083771728,0.46756552481877733,0.488731093057301,0.5060241980643703,0.5256000000000001,0.530699875976973,0.5390623076927943,0.5455138216044402,0.532,0.5548192234051124,0.7400000000000001,0.1,0.6,5.5.1.P,5.5
5,Tasa de fecundidad específica en mujeres adolescentes de 15 a 19 años,"Mide el número anual de nacimientos para mujeres de 15 a 19 años, por cada 1.000 mujeres de ese grupo de edad.",fecun_adole,Tasa por cada 1.000 mujeres de 15 a 19 años,DANE - Estadísticas Vitales (EEVV),1,1,0.1917413587503241,0.2327366542347267,0.2752451300167601,0.2684686691084746,0.2557865729820706,0.2648255414949056,0.2606817935744175,0.2610350547160895,0.259521084907637,0.2831446503722915,0.3417439925134764,0.3288975913549293,0.2989946123937493,0.3371417401477499,0.3578462600450294,0.3982857142857143,0.4250285714285714,0.4301714285714285,0.4564571428571428,0.4662857142857143,0.6190857142857142,0.6714285714285715,20.0,90.0,5.6.1.P,5.6
5,Brecha de ingreso mensual promedio entre hombres y mujeres,"Mide la diferencia porcentual entre el ingreso laboral mensual de hombres y mujeres. El ingreso laboral es la suma de los ingresos de la primera actividad, los ingresos por segunda actividad y los ingresos en especie.",brech_ingre,Porcentaje,DANE - Gran Encuesta Integrada de Hogares (GEIH),1,1,0.4097906686101709,0.4032098352425564,0.430392614523336,0.3466957444376987,0.3615091253750719,0.4163520419935093,0.39326501492987376,0.3920110399143777,0.3959717509654693,0.3987250731902266,0.3337823178032399,0.3593821116384826,0.2791599662385333,0.3289751638071493,0.346082678213512,0.3560000000000001,0.4002666666666666,0.4333333333333333,0.492,0.476,0.5121413298610875,0.5,0.0,0.3,5.a.1.C,5.a
5,Porcentaje de mujeres que usan internet,"Mide el porcentaje de mujeres mayores de 5 años que usan internet, respecto al total de mujeres mayores de 5 años.",muje_inter,Porcentaje,DANE - Encuesta Nacional de Calidad de Vida (ECV),0,1,-0.038144381562553065,-0.023110745627718643,-0.007161535340799219,0.009744050205078736,0.027648418439412126,0.046595642476276566,0.06663152236569658,0.08780364850525757,0.11016146728749732,0.13375634905742118,0.15864165846191725,0.18487282727048893,0.2106666666666666,0.2486593879998493,0.2645914173445692,0.3026666666666667,0.3426666666666665,0.38520774377868605,0.4332590106666666,0.4453333333333333,0.4779429093239713,0.82,0.4,1.0,5.b.2.P,5.b
6,Acceso a agua potable,"Mide el porcentaje de la población que accede a métodos de abastecimiento de agua adecuados, respecto al total de población. ",acces_agua,Porcentaje,DANE - Gran Encuesta Integrada de Hogares (GEIH),0,1,0.26140578821729576,0.2657977347297873,0.2513333333333331,0.2780000000000001,0.2853333333333334,0.3186666666666667,0.284464828019388,0.2986666666666669,0.2913333333333336,0.25,0.2840000000000003,0.2919999999999997,0.3280000000000001,0.3326666666666663,0.3540000000000002,0.351333333333333,0.3860000000000004,0.3913333333333336,0.3626666666666666,0.3893333333333336,0.4466666666666669,0.9,88.0,100.0,6.1.1.P,6.1
6,Acceso a agua potable (suelo rural),"Mide el porcentaje de la población que accede a métodos de abastecimiento de agua adecuados, respecto a la población total. Los métodos de abastecimiento de agua adecuados en suelo rural son los provenientes del servicio público domiciliario de acueducto y las soluciones alternativas para el aprovisionamiento de agua para consumo humano y doméstico (decreto 1898 de 02016).",agua_rural,Porcentaje,DANE - Gran Encuesta Integrada de Hogares (GEIH),0,1,0.22949795371466308,0.23331891195758203,0.2695999999999998,0.2695999999999998,0.1459428571428571,0.2874285714285713,0.2529308882735535,0.1989714285714286,0.2732571428571428,0.2467428571428569,0.2721142857142855,0.2796571428571429,0.3018285714285713,0.2906285714285715,0.2865142857142857,0.3123428571428571,0.3098285714285714,0.3034285714285714,0.249382296582857,0.2894857142857142,0.356,0.9,0.65,1.0,6.1.3.P,6.1
6,Porcentaje de la población con acceso a métodos de saneamiento adecuados,"Mide el porcentaje de la población que accede a métodos de saneamiento gestionados de forma segura, respecto al total de población.",acces_sanea,Porcentaje,DANE - Gran Encuesta Integrada de Hogares (GEIH),0,1,0.20311538932559747,0.21337700972459173,0.2332,0.2288,0.1995999999999997,0.2831999999999999,0.2681585427473925,0.3271999999999999,0.3479999999999998,0.2551999999999998,0.2719999999999998,0.2986292681240998,0.3324642619885241,0.34897355244152,0.3586177555403158,0.3959999999999999,0.4308,0.4211999999999998,0.4291999999999998,0.4472,0.4576263505831686,0.6040000000000001,0.8,1.0,6.2.1.P,6.2
6,Porcentaje de aguas residuales urbanas domésticas tratadas de manera segura,Mide el porcentaje de aguas residuales urbanas domésticas tratadas de acuerdo con el caudal de aguas residuales generadas,agua_resid,Porcentaje,"Superintendencia de Servicios Públicos Domiciliarios – Sistema Único de Información (SUI), Requerimientos al prestador y visitas de inspección",0,1,0.06390167382049583,0.07497160537963055,0.08640434152456322,0.09820910337310806,0.11039532218618575,0.12297264387381546,0.13595093359295873,0.14934028044127245,0.1631510022468916,0.1773936504568212,0.1979999999999999,0.206,0.231,0.2171999999999999,0.2668,0.273,0.3219999999999999,0.3259999999999999,0.3286,0.386,0.3918757568765443,0.5860000000000001,0.2,1.0,6.3.1.P,6.3
6,Porcentaje de puntos de monitoreo con categoría buena o aceptable del Índice de Calidad de Agua (ICA),"Mide el porcentaje de puntos de monitoreo de la red básica nacional de calidad de agua del IDEAM con categoría buena o aceptable del Índice de Calidad de Agua, calculado con 6 variables.",agua_calid,Porcentaje,IDEAM,0,1,0.249873760633208,0.24987389675605964,0.249874032531749,0.24987416796022632,0.24987430304148628,0.24987443777548446,0.2498745721622102,0.2498747062016129,0.24987483989368897,0.24987497323841357,0.24987510623574494,0.22,0.17,0.24,0.3099999999999999,0.26,0.3099999999999999,0.16,0.36,0.22,0.24987641669751692,0.4,0.2,1.0,6.3.3.C,6.3
6,Productividad hídrica,Mide una aproximación de la presión que ejerce la economía sobre los recursos hídricos.,prod_hidri,Pesos / m^3,DANE - Cuenta Ambiental y económica de flujo del agua,0,1,0.05874656864440997,0.07122597697479582,0.08423281427317075,0.09778439931990013,0.11189856105750229,0.12659365273221024,0.14188856641228575,0.157802747893391,0.17435621200068052,0.1915695582980117,0.2338666666666666,0.212,0.2338666666666666,0.2577333333333333,0.2674666666666667,0.2778666666666667,0.43762566251552,0.34752942911408,0.378,0.4021106525676612,0.4209101215668727,0.42,2000.0,8000.0,6.4.2.C,6.4
7,Cobertura de energía eléctrica,"Mide la relación porcentual entre las viviendas con servicio y las viviendas totales.
(Nota 1: una vez se determine el número de viviendas, a partir del próximo censo, se ajustarán la línea base y metas 2018.)",cober_energ,Porcentaje,Unidad de Planeación Minero Energética (UPME) - Plan indicativo de expansión de Cobertura (PIEC),0,1,0.2267323342105353,0.2482977742606254,0.2792446980913329,0.3495747379346162,0.3610076183881803,0.4651428256549783,0.5205944478164909,0.5644385389337291,0.6021665176152675,0.6301553200793656,0.6590438581975381,0.6752772653917036,0.6921191401453717,0.7068957992626025,0.7223613030282688,0.7346666666666666,0.7399999999999999,0.7373333333333335,0.7149333333333336,0.7293333333333333,0.7215166504871604,0.9,0.85,1.0,7.1.1.C,7.1
7,Porcentaje de capacidad instalada que corresponde a fuentes renovables,"Mide el porcentaje de la capacidad instalada cuyas fuentes de energía son renovables (agua, viento, sol, biomasa) entre la capacidad instalada del parque generador.",energ_renov,Porcentaje,Unidad de Planeación Minero Energética (UPME) - Balance Energético Colombiano,0,1,0.2442869937837325,0.2657223558814908,0.2864942282560782,0.2890057488916399,0.2894836589292294,0.2880786838164905,0.2880786838164905,0.2821562682900959,0.2821562682900959,0.2831283113226092,0.2850702558770611,0.2540512208140962,0.2567136890576181,0.2660092846506804,0.302200799137439,0.2959999999999999,0.3139999999999999,0.3179999999999999,0.2879999999999999,0.634,0.5128893567437771,0.7000000000000001,0.6,1.0,7.2.1.C,7.2
7,Intensidad energética,"Mide la relación entre el consumo de energía, respecto al Producto Interno Bruto (PIB).",inten_energ,Terajulios / mil millones de pesos de 2005,"Unidad de Planeación Minero Energética (UPME) - Balance energético Nacional

DANE - Cuenta Ambiental y Económica de Flujos de Energía, en Unidades Físicas.",1,1,0.2371428571428571,0.26,0.2828571428571428,0.2828571428571428,0.3057142857142858,0.3285714285714285,0.3057142857142858,0.3285714285714285,0.2828571428571428,0.3285714285714285,0.3514285714285714,0.3742857142857143,0.3742857142857143,0.3971428571428571,0.3971428571428571,0.3971428571428571,0.4428571428571429,0.4885714285714286,0.4885714285714286,0.4657142857142857,0.4991878193931143,0.5800000000000001,1.5,5.0,7.3.1.G,7.3
7,Capacidad instalada de generación de energía eléctrica,"Mide la Capacidad Efectiva Neta (CEN) instalada en el Sistema Interconectado Nacional (SIN) mediante recursos hidráulicos, térmicos, plantas menores y de cogeneradores.",genr_elect,Mega vatios (MW),"Ministerio de Minas y Energía – Sistema de Información eléctrico colombiano

Unidad de Planeación Minero Energética (UPME) - Plan de Expansión de Generación y Transmisión",0,1,0.1327422222222222,0.1515644444444445,0.1633333333333333,0.1546222222222222,0.1634222222222222,0.1602222222222222,0.1568888888888889,0.1628444444444444,0.1657333333333333,0.1670666666666666,0.1536,0.2078666666666666,0.2072444444444444,0.2133777777777777,0.2547111111111111,0.2964444444444444,0.3013111111111111,0.3106506666666666,0.331388,0.3445488888888888,0.3437733333333334,0.6105333333333334,12000.0,30000.0,7.b.1.C,7.b
8,Crecimiento anual del Producto Interno Bruto (PIB) real per cápita,"Mide la variación porcentual del Producto Interno Bruto (PIB) real anual 
por persona.",creci_pibc,Porcentaje,DANE - Cuentas Nacionales,0,0,0.5424562893891576,0.5156,0.5492,0.6052,0.6616,0.6376000000000001,0.7172,0.7252,0.5932000000000001,0.5184,0.6103999999999999,0.714,0.6136,0.6468,0.628,0.576,0.5379001565496252,0.5096370371309272,0.5559625587382249,0.5885656021584901,0.188,0.632,-0.1,0.1,8.1.1.G,8.1
8,Tasa de formalidad laboral,"Mide el porcentaje de la población ocupada formal, respecto a la población ocupada en 23 ciudades y 13 áreas metropolitanas.",traba_forma,Porcentaje,DANE - Gran Encuesta Integrada de Hogares (GEIH),0,1,0.29817009813262985,0.2907128968228676,0.2827216963073198,0.2741750555845357,0.2650508095400994,0.25532604647804646,0.2449770849897135,0.2350399999999999,0.2263999999999999,0.2072,0.2135999999999999,0.2231999999999999,0.2247999999999999,0.252,0.2671999999999999,0.2732799999999999,0.2819952865744,0.2856063149391999,0.2883225659999999,0.3023999999999999,0.292,0.4199999999999999,0.4,0.9,8.3.1.C,8.3
8,Participación de la economía forestal en el PIB,"Mide el valor agregado de la economía forestal, que se compone por las actividades silvicultura, industria de la transformación de la madera y fabricación de papel, cartón y productos de papel y de cartón frente al  PIB total.",pib_fores,Porcentaje,"DANE-Cuentas Nacionales 
",0,1,0.461451481300827,0.45720390047775084,0.4522218914941476,0.4464631145907276,0.43988328224617135,0.4294117647058824,0.42,0.42,0.3917647058823529,0.396470588235294,0.3399999999999999,0.2976470588235294,0.3023529411764706,0.2976470588235294,0.2882352941176423,0.3305882352941177,0.2976470588235294,0.288235294117647,0.2741176470588236,0.2741176470588236,0.2976470588235294,0.6647058823529411,0.003,0.02,8.4.3.C,8.4
8,Tasa de desempleo,"Mide el porcentaje de personas que están buscando trabajo, respecto al número de personas que integran la fuerza laboral. ",tasa_desem,Porcentaje,DANE - Gran Encuesta Integrada de Hogares (GEIH),1,1,0.33856832697324535,0.3511550395095001,0.322073589754105,0.39570810525402,0.4176467230011251,0.510202508324935,0.4983441002147351,0.54118242974067,0.53691338247741,0.4993843635271701,0.511317370286905,0.559561178337065,0.5815591817019151,0.618417027944461,0.645295779331116,0.655,0.6392734250350001,0.63151282045,0.616162592385,0.5750000000000001,0.305,0.76,0.04,0.2,8.5.1.G,8.5
8,Porcentaje de jóvenes que no estudian y no tienen empleo,"Mide el porcentaje de jóvenes que no estudian y no tienen empleo, respecto a la población entre 15 y 24 años de edad.",joven_nini,Porcentaje,DANE - Gran Encuesta Integrada de Hogares (GEIH),1,1,0.24987361378877893,0.264288758008797,0.2444520837392571,0.2973505552540743,0.2787778256860856,0.3079640811749627,0.3101080625803057,0.3372967571053114,0.3702950775770199,0.38690404464854,0.4204211754848628,0.430294821224737,0.4504234715577485,0.4642200785491513,0.4815517323435799,0.4914285714285714,0.4741760658371428,0.4455533844342857,0.4455533844342857,0.4157142857142858,0.2685714285714285,0.6714285714285715,0.07,0.35,8.6.1.P,8.6
8,Tasa de trabajo infantil,"Mide la relación porcentual entre menores en el rango de edad de 5 y 17 años trabajando, respecto a la población total entre 5 y 17 años.",trab_infa,Porcentaje,DANE - Gran Encuesta Integrada de Hogares (GEIH),1,1,0.19226570815719413,0.23749343262161915,0.2886546924897715,0.3458867259350215,0.41082237531730925,0.4746039692742498,0.5433786538966814,0.5814700746115576,0.5321006661347241,0.4614159219676443,0.41974206773809897,0.39593665916714826,0.39324475391304,0.4262139364975108,0.4499893222606265,0.4630769230769231,0.5425932103938462,0.5765453596553847,0.6580220018707692,0.6926153846153846,0.7278482312916736,0.7769230769230769,0.02,0.15,8.7.1.G,8.7
1,Porcentaje de población ocupada cotizante al sistema de pensiones,"Mide el porcentaje de la población ocupada que se encuentra afiliada al sistema de pensiones, respecto a la población ocupada total.",pobl_pensi,Porcentaje,DANE - Gran Encuesta Integrada de Hogares (GEIH),0,1,0.12375020592470953,0.12953574683210434,0.13556723043807217,0.14185455141111447,0.14840798843012237,0.15523821871561516,0.1623563330986073,0.1669090909090909,0.1814545454545454,0.1698181818181818,0.1698181818181818,0.1741818181818181,0.1872727272727272,0.212,0.2396363636363636,0.2716363636363636,0.2643636363636363,0.2716363636363636,0.2745454545454545,0.2789090909090909,0.28208095017793866,0.3487272727272726,0.25,0.8,1.3.3.C,1.3
8,Porcentaje de población ocupada afiliada a Administradora de Riesgos Laborales,"Mide el porcentaje de la población ocupada afiliada a una administradora de riesgos laborales, respecto al total de población ocupada.",riesg_labor,Porcentaje,DANE - Gran Encuesta Integrada de Hogares (GEIH),0,1,0.16292696797909656,0.1683610447990631,0.1739632204242696,0.1797384607511745,0.1856918738824973,0.19182871410739466,0.1981543859944921,0.2022407942292288,0.2179337839532288,0.2091431254204639,0.2209401351832864,0.2356211188175376,0.2553720764626992,0.2821899219567216,0.3168796999421904,0.3288000000000001,0.3525903983008001,0.3634255032256001,0.3669741107888,0.38,0.38741430091803863,0.548,0.2,0.7,8.8.1.C,8.8
9,Viajes realizados diariamente en sistemas de transporte público organizados,Mide el número de viajes diarios realizados en sistemas de transporte público organizados (SITP – SITM – SETP – SITR).,viaje_trans,Viajes,MinTransporte,0,1,0.09646555530492407,0.1074213333333333,0.1343568735632184,0.141496,0.1535137471264367,0.1626643678160919,0.183735540229885,0.1972579310344827,0.207879816091954,0.2260808275862069,0.2521448275862069,0.2707634942528736,0.2922531494252873,0.3505070344827586,0.426383632183908,0.4342892873563219,0.552272459770115,0.5595862068965517,0.5491349885057472,0.5590310804597701,0.565540739443616,0.7068965517241379,300000.0,9000000.0,9.1.1.C,9.1
3,Tasa General de Mortalidad por Accidentes de Tránsito terrestre (TGMA),"Mide el número de defunciones por accidentes de transporte terrestre durante un año, respecto a la población total para el mismo año, por cada 100.000 habitantes.",acci_trans,Tasa por cada 100.000 habitantes,DANE - Estadísticas Vitales (EEVV),1,1,0.18250807102340616,0.1860452607938683,0.1891146493167355,0.19162822637011345,0.19348756149285862,0.19458274693261046,0.2127869106258137,0.1718117380798462,0.2386121298512274,0.2381295307979539,0.3463715669209369,0.3818373706832644,0.3164091654377718,0.2786672188327396,0.2685015998246143,0.1904000000000001,0.1712,0.17592472317480912,0.1904000000000001,0.19007016860631865,0.1953725158314441,0.7120000000000001,6.0,16.0,3.6.1.G,3.6
9,Inversión en investigación y desarrollo como porcentaje del Producto Interno Bruto (PIB),Mide el porcentaje de la inversión en Investigación y Desarrollo respecto al Producto Interno Bruto (PIB).,inves_desa,Porcentaje,Observatorio Colombiano de Ciencia y Tecnología (OCyT),0,1,0.1130798725111326,0.1138520704771621,0.12340566616336,0.1311495683752168,0.129324163816581,0.1276070246421389,0.1270594916370189,0.1349753696266105,0.1401728448948084,0.1393706571165979,0.1394017188117137,0.1414399230815242,0.1510507615175916,0.1663609402515789,0.1855467818559242,0.1939606740243621,0.1824235192285052,0.1680192190322947,0.1783144460974526,0.1759975355035242,0.18860959398084276,0.411578947368421,0.001,0.02,9.5.1.G,9.5
9,Tasa de solicitudes de patentes presentadas por vía nacional,"Mide el número de solicitudes de patentes presentadas por vía nacional, por cada 1.000.000 de habitantes.",paten_nacio,Tasa por cada 1.000.000 de habitantes,Observatorio Colombiano de Ciencia y Tecnología (OCyT),0,1,0.08919942177237061,0.09177077799268574,0.09440383532537311,0.09709994938342703,0.09986050405439784,0.1051384355696887,0.1200387584290659,0.110299734361125,0.1094102206181541,0.1129847509898285,0.1117121234653928,0.1350785962216648,0.1357207839060599,0.1522617456202395,0.1523397727407913,0.15,0.2488974565395635,0.2617641053943549,0.2011123810991532,0.2449310513579448,0.25800513348642795,0.5666666666666668,2.0,50.0,9.5.2.C,9.5
9,Porcentaje de personas que usan Internet,"Mide el porcentaje de personas mayores de 5 años que hacen uso de Internet, respecto al total de la población de 5 años y más.",perso_inter,Porcentaje,DANE - Encuesta Nacional de Calidad de Vida (ECV),0,1,-0.02121525931296553,-0.0013481128509820195,0.019426305108140696,0.04113882069573371,0.06382118919282931,0.08750612126509161,0.11222730990856178,0.1297142857142857,0.1857142857142857,0.2154285714285715,0.1742857142857143,0.2188571428571429,0.3171428571428571,0.3480000000000001,0.3582857142857144,0.3971428571428572,0.4211428571428571,0.4571821353216521,0.4948912851428572,0.5000000000000001,0.5548571428571428,0.8200000000000002,0.3,1.0,9.c.2.C,9.c
10,Tasa de crecimiento de los ingresos per cápita en el 40% de los hogares más pobres de la población,"Mide la tasa de crecimiento anualizada del ingreso per cápita de los hogares del 40% de la población más pobre, respecto al ingreso per cápita de los hogares de la población total.",ingr_pobr,Porcentaje,DANE - Gran Encuesta Integrada de Hogares (GEIH),0,1,0.5324188109868899,0.5660893678881678,0.6000196718930155,0.633768095725614,0.6667809160237113,0.6983714770189238,0.7276959314669966,0.7537250329302196,0.7752113760313932,0.7907636363636363,0.7936727272727272,0.8082181818181818,0.7312727272727274,0.7635636363636363,0.7587636363636364,0.7210909090909091,0.6940363636363636,0.7197818181818182,0.6681454545454545,0.5916363636363636,0.324,0.7327272727272728,-0.4,0.15,10.1.1.G,10.1
10,Coeficiente de GINI,"Mide la distribución del ingreso entre hogares dentro de una economía, en un rango entre 0 a 1, donde 0 es perfecta igualdad de ingresos y 1 total desigualdad.",coef_gini,Puntos,DANE - Gran Encuesta Integrada de Hogares (GEIH),1,0,0.15200765697998975,0.18723286546593698,0.2120000000000001,0.2839999999999997,0.2679999999999997,0.2719999999999997,0.25731842464334065,0.24530452318921547,0.2320000000000001,0.2719999999999997,0.2599999999999997,0.3079999999999998,0.3439999999999998,0.3439999999999998,0.3479999999999998,0.4119999999999999,0.4319999999999999,0.4599999999999999,0.4319999999999999,0.3959999999999999,0.3239999999999998,0.5800000000000001,0.4,0.6,10.1.2.C,10.1
10,Brecha de pobreza extrema urbano-rural,Mide la razón entre la proporción de población en situación de pobreza extrema en el ámbito rural y urbano.,brech_pobr,Unidades,DANE - Gran Encuesta Integrada de Hogares (GEIH),1,1,0.4730748509558538,0.46548538379855486,0.444,0.4760000000000001,0.3906666666666666,0.3533333333333334,0.3795184165308534,0.38279065628926645,0.3906666666666666,0.396,0.3640000000000001,0.3239999999999999,0.2466666666666666,0.3186666666666666,0.2253333333333333,0.188,0.3053333333333333,0.3453333333333333,0.3293333333333333,0.42,0.8200000000000001,0.9,1.0,4.0,10.2.1.C,10.2
10,Valor de ingresos laborales como porcentaje del Producto Interno Bruto (PIB),"Mide los ingresos laborales (salarios y transferencias de protección social) como porcentaje del Producto Interno Bruto (PIB). Se entiende por ingresos laborales las remuneraciones asalariadas y seguridad social, más la proporción de los ingresos mixtos dirigidos a alguna remuneración laboral.",labor_pib,Porcentaje,DANE - Cuentas Nacionales,0,0,0.3235715553083199,0.3658637774461922,0.398744104710928,0.3463492996016078,0.2884677120632161,0.2690800691447442,0.2556371744578002,0.2617066290550082,0.2332575137423042,0.3258037796717279,0.3173044314436482,0.2088418342490799,0.2784053956401279,0.3181222440066638,0.3478892576428401,0.3800000000000002,0.4003480044733519,0.4163832429267201,0.4221052994580722,0.4440000000000002,0.46150373042098636,0.4999999999999998,0.3,0.4,10.4.1.P,10.4
11,Hogares urbanos con déficit cuantitativo de vivienda,"Mide el porcentaje de hogares que requieren de una vivienda urbana para que exista una relación uno a uno entre las viviendas adecuadas y los hogares que necesitan alojamiento. Cuando existe esta relación uno a uno, no existe déficit cuantitativo y por lo tanto el indicador es 0%.",cuant_vivi,Porcentaje,"DNP

DANE - Gran Encuesta Integrada de Hogares (GEIH)",1,1,0.41883926011031036,0.43243408020213536,0.4463622643595073,0.46063109215511844,0.4752479922974757,0.4902205455660038,0.505556487800483,0.5212637129492705,0.5373502761743651,0.5576842105263158,0.5635789473684211,0.5926315789473684,0.611578947368421,0.6258947368421053,0.6469473684210527,0.6612631578947369,0.7063157894736842,0.7231578947368421,0.7357894736842105,0.7524074576215014,0.764421052631579,0.828421052631579,0.01,0.2,11.1.1.P,11.1
11,Hogares urbanos con déficit cualitativo de vivienda,"Mide el porcentaje de hogares que habitan en viviendas particulares que presentan carencias habitacionales en los atributos referentes a la estructura, espacio y a la disponibilidad de servicios públicos domiciliarios y, por tanto, requieren mejoramiento o ampliación de la unidad habitacional en la cual viven.",cuali_vivi,Porcentaje,"DNP

DANE - Gran Encuesta Integrada de Hogares (GEIH)",1,1,0.5272027136834936,0.5360659513260373,0.5450503725576539,0.5541574834186349,0.5633888076605444,0.5727458869469331,0.5822302810559279,0.591843568086972,0.6015873446668252,0.6114632261609074,0.6234716981132076,0.6331320754716983,0.6367547169811321,0.6560754716981132,0.665433962264151,0.6744905660377359,0.6953207547169812,0.7128301886792453,0.7146415094339623,0.7293361009678279,0.7400000000000001,0.7943396226415095,0.035,0.3,11.1.2.P,11.1
13,Tasa de personas afectadas a causa de eventos recurrentes,"Mide el número de personas afectadas en sus bienes, infraestructura y/o medios de subsistencia tras el impacto de un evento recurrente, por cada 100.000 habitantes.",afect_even,Tasa por cada 100.000 habitantes,Unidad Nacional de Gestión del Riesgo de Desastre (UNGRD) - Consolidado Atención de Emergencias,1,1,0.4813023525712845,0.4924207763108557,0.5037947285822693,0.5154300470590849,0.5273327018460892,0.6332173913043478,0.7371014492753624,0.5267826086956522,0.4375072463768116,0.8043478260869565,0.1588985507246376,0.3234202898550724,0.6743768115942028,0.7649275362318841,0.8039794431487536,0.7968359420289856,0.7955109518201277,0.7901253403357565,0.7936885491320232,0.8261973468985507,0.8674202898550725,0.8884057971014493,100.0,7000.0,13.1.P,13.1
6,Acceso a agua potable (suelo urbano),"Mide el porcentaje de la población que accede a métodos de abastecimiento de agua adecuados, respecto a la población total. Los métodos de abastecimiento de agua adecuados en suelo urbano son los prevenientes del servicio público domiciliario de acueducto",agua_urban,Porcentaje,DANE - Gran Encuesta Integrada de Hogares (GEIH),0,1,0.3521668123229791,0.3771560160296712,0.3575999999999999,0.4727999999999998,0.4216000000000008,0.5127999999999998,0.44766700292078987,0.4296000000000004,0.4488000000000011,0.2951999999999998,0.3783999999999992,0.3768000000000007,0.4216000000000008,0.4455999999999994,0.4888000000000011,0.4696000000000003,0.5255999999999995,0.5511999999999989,0.564000000000001,0.5607999999999993,0.5959999999999991,0.9,95.0,100.0,6.1.2.P,6.1
